dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
VICR,vilbert,vilbert,hinge,different_image,4.0,6,5,10175,40700,9240,17,0.9224296108826321,0.8506760728982952,17.595195770263672,3.870136022567749,0.8643390907662507,0.8853907827617016,0.8082092022144691,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,6,5,10175,40700,9240,16,0.9205314773805757,0.8500881834215167,23.928709030151367,4.15278434753418,0.8679476199805265,0.8827411864652291,0.8032051594483183,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,7,6,10175,40700,9240,17,0.9223030686491617,0.8477366255144033,15.872958183288574,3.7103819847106934,0.8535942016594618,0.8871048412492787,0.8103549357525945,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,7,6,10175,40700,9240,17,0.9224296108826321,0.8530276308054086,19.474811553955078,3.6697096824645996,0.8649385363198263,0.8840785794742477,0.8064983199927221,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,8,7,10175,40700,9240,17,0.9188231572287251,0.8377425044091711,12.449599266052246,3.2148945331573486,0.8718135229012383,0.8821864313610923,0.803401818329028,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,8,7,10175,40700,9240,17,0.9207212907307813,0.8395061728395061,18.316492080688477,3.4631853103637695,0.8829646221770986,0.8845628932436207,0.8071698625319396,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,9,8,10175,40700,9240,16,0.9207212907307813,0.84891240446796,7.2406415939331055,2.4821245670318604,0.8793563288162058,0.882870463221624,0.8037015604907205,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,9,8,10175,40700,9240,16,0.921480544131604,0.8536155202821869,24.966087341308594,4.170346736907959,0.875858527318286,0.884375467134869,0.8065103296953609,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,10,9,10175,40700,9240,16,0.9199620373299588,0.8447971781305115,12.174359321594238,3.2496156692504883,0.8788858668521193,0.8834910160805926,0.804653079222704,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,10,9,10175,40700,9240,16,0.9183169882948434,0.8436213991769548,18.51176643371582,3.680906057357788,0.8866589043411954,0.8838855222048368,0.8058252762406749,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,1,0,10175,50875,11550,17,0.9192660550458716,0.84891240446796,11.279946327209473,2.8465981483459473,0.8430403324354216,0.8849044970127574,0.8068190791340324,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,1,0,10175,50875,11550,16,0.920911104080987,0.84891240446796,15.816004753112793,3.218630790710449,0.861694679941369,0.8830852945592271,0.8042790270259342,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,2,1,10175,50875,11550,17,0.9220499841822208,0.8518518518518519,9.908576011657715,2.9032464027404785,0.8747555372872498,0.8842593063987887,0.8061620483188368,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,2,1,10175,50875,11550,17,0.9217336285985448,0.8483245149911817,21.323572158813477,3.6988461017608643,0.8799816209074844,0.8848886909232909,0.8069394263625583,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,3,2,10175,50875,11550,16,0.9207845618475166,0.8518518518518519,14.915419578552246,3.442531108856201,0.86792302907973,0.8847450414164677,0.8061820644899014,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,3,2,10175,50875,11550,16,0.9223663397658969,0.8506760728982952,25.942962646484375,3.9343373775482178,0.8813659800828495,0.8866787791384051,0.8093721417533225,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,4,3,10175,50875,11550,16,0.9206580196140461,0.84891240446796,14.526490211486816,3.5568482875823975,0.8683619854591313,0.8833670251824726,0.8049545727993647,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,4,3,10175,50875,11550,16,0.9198354950964884,0.842445620223398,22.50459861755371,4.0452399253845215,0.878635704262507,0.8842227342922893,0.8060609666549605,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,5,4,10175,50875,11550,16,0.9222397975324265,0.8465608465608465,13.187149047851562,3.4438178539276123,0.8574912204482992,0.8840994798878622,0.8056946707244783,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,5,4,10175,50875,11550,16,0.9185700727617843,0.8495002939447384,16.601886749267578,3.6355373859405518,0.8843766647906577,0.8812683997721769,0.801375181008737,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,6,5,10175,50875,11550,16,0.9164821259095223,0.8412698412698413,15.734883308410645,3.726999282836914,0.8740500088156757,0.8823259715197693,0.8027608004506841,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,6,5,10175,50875,11550,16,0.9198354950964884,0.8600823045267489,20.500370025634766,3.810556173324585,0.888425376895043,0.8849272378021713,0.8066554469355792,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,7,6,10175,50875,11550,17,0.9198987662132236,0.8577307466196356,11.459450721740723,3.147246837615967,0.8683766453097945,0.8843140439553542,0.8061680531701562,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,7,6,10175,50875,11550,16,0.9176210060107561,0.8506760728982952,18.49608612060547,3.7700719833374023,0.8733583728786972,0.8803190290424171,0.8005875446773448,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,8,7,10175,50875,11550,16,0.9195824106295476,0.8465608465608465,8.21367073059082,2.666513681411743,0.8721734884560547,0.8844686120222865,0.806603905295088,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,8,7,10175,50875,11550,17,0.920911104080987,0.8324514991181657,20.38326072692871,3.5467803478240967,0.8849408693456837,0.8852120048847766,0.8074170622445874,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,9,8,10175,50875,11550,16,0.9214172730148688,0.8477366255144033,8.055391311645508,2.6041319370269775,0.8723304410065076,0.8822222863273291,0.8029682180233411,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,9,8,10175,50875,11550,16,0.9190129705789307,0.8495002939447384,16.148998260498047,3.219092845916748,0.8850159060179825,0.8846228955997962,0.806690975639219,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,5.0,10,9,10175,50875,11550,17,0.9224296108826321,0.8483245149911817,14.388875007629395,3.488065004348755,0.8771015311990311,0.8855905965384876,0.808517451248864,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,5.0,10,9,10175,50875,11550,17,0.9182537171781082,0.8436213991769548,28.84222412109375,4.396458148956299,0.8705153795840559,0.8823920599791312,0.8038576866250243,rounded_mean,3161,15805,1701
